ID,Name,Maths,Science,English,Total
S2909,Debra Sowell,18,51,17,86
S2910,Amy Merritt,47,75,52,174
S2911,Dorothy Ferrell,78,89,18,185
S2912,Judy Crumbley,88,54,67,209
S2913,Rafael Green,12,72,32,116
S2914,Dolores Nunnery,86,32,12,130
S2915,Celestine Bean,97,92,68,257
S2916,Theresa Dallaire,63,19,45,127
S2917,Jannie Miller,71,8,31,110
S2918,Sarah Rhodes,64,54,49,167
S2919,Larry Suggs,21,49,11,81
S2920,Sandra Preston,70,57,97,224
S2921,William Bayas,30,78,57,165
S2922,Mildred Theroux,62,78,9,149
S2923,James Fernandez,30,88,10,128
S2924,Margaret Wood,76,86,57,219
S2925,Leon Mcclure,35,33,71,139
S2926,Giuseppina Jules,65,13,97,175
S2927,Rodney Carpenter,20,89,3,112
S2928,Jose Moriarty,27,63,10,100
S2929,Terry Coats,78,44,39,161
S2930,Wade Kohnen,42,96,88,226
S2931,Paula Farrell,78,21,85,184
S2932,Eric Beck,36,52,98,186
S2933,Trisha Woolery,86,35,72,193
S2934,Donald Allbright,38,71,100,209
S2935,James Nevills,28,47,19,94
S2936,Katina Maldonado,38,47,10,95
S2937,Stephaine Mayer,30,13,39,82
S2938,Laura Reilly,15,63,66,144
S2939,Joan Mooney,85,53,26,164
S2940,Justin Dejackome,83,66,19,168
S2941,Joseph Cox,58,25,53,136
S2942,Alex Watson,73,97,55,225
S2943,James Johnson,74,76,99,249
S2944,Maria Hayes,46,63,18,127
S2945,Santos Elliott,81,33,14,128
S2946,Joseph Larsen,8,89,47,144
S2947,Edward Osborn,72,90,55,217
S2948,Jose Barrett,57,90,50,197
S2949,Martha Gardner,73,73,13,159
S2950,John Martinez,6,20,11,37
S2951,Luella Armstrong,9,16,76,101
S2952,Jamaal Dunkle,30,20,14,64
S2953,Donna Barretta,14,76,32,122
S2954,Barbara Mooney,83,69,75,227
S2955,Janet Shows,39,49,58,146
S2956,Lionel Carter,32,23,0,55
S2957,Manuel Huskey,52,100,38,190
S2958,Robert Albers,0,90,6,96
S2959,Daniel Roman,11,36,48,95
S2960,Timmy Leslie,50,65,40,155
S2961,John Mahoney,10,28,37,75
S2962,Lisa Marino,14,38,82,134
S2963,Cruz Daniels,72,12,80,164
S2964,Lisa Thomas,75,28,2,105
S2965,Wendy Halter,19,49,56,124
S2966,Johnny Collins,80,39,7,126
S2967,Su Redman,69,71,41,181
S2968,Robert Brown,55,91,1,147
S2969,Bettie Foreman,3,78,35,116
S2970,Megan Jordan,69,77,67,213
S2971,Yolanda Pappas,35,83,1,119
S2972,Jill Washington,54,98,0,152
S2973,Robert Harris,21,65,0,86
S2974,Herbert Gibbs,99,62,24,185
S2975,Alba Murray,7,39,27,73
S2976,John Beck,30,43,23,96
S2977,Kevin Schick,89,50,40,179
S2978,Sheri Counselman,24,1,65,90
S2979,Courtney Iribarren,84,21,80,185
S2980,Kurt Salvadore,57,48,29,134
S2981,Julia Hampton,99,91,75,265
S2982,Benjamin Obhof,29,9,13,51
S2983,Darrell Westbrook,35,36,52,123
S2984,Karen Patterson,100,4,31,135
S2985,William Duran,17,58,72,147
S2986,Miguel Larabee,63,42,84,189
S2987,Isaac Mcbride,2,90,28,120
S2988,Norman Dabney,58,32,13,103
S2989,Mary Manson,19,43,91,153
S2990,Hilda Rogers,67,1,23,91
S2991,David Smith,91,73,79,243
S2992,Virginia Dubois,56,89,10,155
S2993,Sean Tanner,83,8,3,94
S2994,Marie Mason,43,53,48,144
S2995,Kim Newberry,22,98,55,175
S2996,Leonard Carrithers,76,8,64,148
S2997,Michael Simmons,6,75,32,113
S2998,Rita Cobbs,14,3,98,115
S2999,Kristal Godfrey,84,99,58,241
S3000,Rubin Gabert,67,19,28,114
S3001,Lois Thompkins,16,90,29,135
S3002,Jason Sessions,14,41,19,74
S3003,Dennis Dunn,83,40,61,184
S3004,Charles Mitchell,91,89,90,270
S3005,Laura Pugh,5,11,71,87
S3006,Eddie Pena,59,49,90,198
S3007,Arthur Knight,45,50,6,101
S3008,Cynthia Greenler,56,59,4,119
S3009,Joshua Pickett,67,45,5,117
S3010,Kelley King,87,18,5,110
S3011,Sherrie Adams,35,97,3,135
S3012,Evelyn Digangi,32,95,31,158
S3013,Richard Henderson,59,14,48,121
S3014,William Grubbs,14,57,21,92
S3015,Steve Sanchez,46,10,9,65
S3016,Edith Carson,41,73,91,205
S3017,Paul Calloway,55,10,2,67
S3018,Luis Caballero,44,31,39,114
S3019,Jon Martin,70,52,57,179
S3020,Jenna Garcia,24,57,66,147
S3021,Jason Herring,63,98,87,248
S3022,Evelyn Small,43,100,39,182
S3023,John Howard,88,86,89,263
S3024,Harold Lynch,23,49,63,135
S3025,Charles Kasper,76,36,15,127
S3026,Bruce Penton,94,91,49,234
S3027,Scott Mathis,48,0,70,118
S3028,James Kriss,92,97,33,222
S3029,Ralph Casey,59,71,55,185
S3030,Stephen Innis,56,54,18,128
S3031,Wilfred Piatt,62,13,19,94
S3032,Jeff Mcvey,12,14,34,60
S3033,Heather Jasper,68,14,66,148
S3034,Crystal Jackson,10,48,58,116
S3035,Sandra Connor,56,55,15,126
S3036,Katherine Black,31,35,55,121
S3037,Paul Wilkerson,97,13,5,115
S3038,Marilyn Lewis,94,6,75,175
S3039,Frank Nichols,16,77,97,190
S3040,Frederick Carroll,94,3,47,144
S3041,James Wickham,99,44,84,227
S3042,Oscar Hunsberger,49,46,55,150
S3043,Doris Dolan,32,38,16,86
S3044,Earl Graber,27,17,86,130
S3045,Wanda Springfield,54,28,17,99
S3046,Jerry Laitila,88,21,88,197
S3047,Carter Masters,77,83,97,257
S3048,Diana Landor,73,9,53,135
S3049,Jean Floyd,19,92,15,126
S3050,Mary Schepens,13,54,98,165
S3051,Darlene Burris,74,30,13,117
S3052,Gwen Richmond,58,63,57,178
S3053,Jamie Smart,74,28,9,111
S3054,Alex Theriot,64,100,90,254
S3055,Crystal Richardson,99,36,58,193
S3056,Richard Bialaszewski,35,64,41,140
S3057,Toni Courtemanche,23,50,75,148
S3058,Jeremy Trotter,10,94,19,123
S3059,Teresa Picton,71,2,79,152
S3060,Edgar Zecca,47,15,20,82
S3061,Lillian Valenti,89,61,33,183
S3062,Tyler Bresnahan,54,40,46,140
S3063,Robin Stevens,49,77,95,221
S3064,Gerardo Garrett,22,36,18,76
S3065,Scott Martin,64,100,63,227
S3066,Virgil Wilson,8,77,82,167
S3067,Johanna Howell,78,27,96,201
S3068,Shirley Cox,14,74,13,101
S3069,Adam Chritton,42,66,53,161
S3070,Regina Wyatt,94,23,80,197
S3071,Chad Olson,26,86,73,185
S3072,James Whitley,94,63,91,248
S3073,Constance Haynes,54,30,71,155
S3074,Jose Keys,34,60,93,187
S3075,Robert Puleo,81,12,10,103
S3076,Dorothy Merrett,36,31,37,104
S3077,Lindsey Temple,95,94,100,289
S3078,Andrea Downing,85,23,96,204
S3079,Robin Mace,53,90,88,231
S3080,James Mascia,78,95,5,178
S3081,Minnie Reilly,78,83,24,185
S3082,John Smith,44,10,36,90
S3083,Phyllis Harris,88,40,65,193
S3084,Margery Dandurand,88,17,86,191
S3085,Audrey Levings,56,61,27,144
S3086,Brenda Haas,44,71,93,208
S3087,Eric Lim,0,38,19,57
S3088,Henry Murdoch,50,77,67,194
S3089,Brenda Blaylock,21,48,5,74
S3090,Jacob Gaston,29,93,47,169
S3091,Susanna Roney,9,10,54,73
S3092,Dorothy Williams,6,78,3,87
S3093,Wanda Pierce,31,9,81,121
S3094,Helen Gard,34,29,26,89
S3095,Victoria Beasley,56,52,30,138
S3096,Andy Wilhelm,10,80,31,121
S3097,Roosevelt Taylor,88,9,42,139
S3098,Edward Barden,3,22,66,91
S3099,Jonathon Mclaughlin,98,56,36,190
S3100,Danielle Fulcher,93,80,100,273
S3101,Stanley Roberts,42,1,81,124
S3102,Damian Reisman,24,13,30,67
S3103,Anthony Walker,11,99,32,142
S3104,Cedrick Rivera,87,81,4,172
S3105,Barbara Kelly,20,65,93,178
S3106,Mattie Rosenberg,24,89,18,131
S3107,Jonathan Dorsch,91,90,18,199
S3108,Laura Barrera,3,80,60,143
S3109,Ronald Peeden,74,64,11,149
S3110,Marvin Owens,79,11,58,148
S3111,Kyle Lukowski,32,73,19,124
S3112,Nathan Mazzariello,21,53,7,81
S3113,Doris Vellucci,98,19,60,177
S3114,Willie Wisse,25,50,20,95
S3115,Delilah Santos,77,33,4,114
S3116,Sandra Leblanc,45,38,4,87
S3117,Edward Nash,17,64,34,115
S3118,Steven Mullin,39,57,7,103
S3119,Joshua Schier,60,61,20,141
S3120,Stephen Horn,47,83,26,156
S3121,Kirk Rains,80,95,88,263
S3122,Amber Hill,33,14,7,54
S3123,Christie Heck,55,96,54,205
S3124,Eric Woods,10,39,11,60
S3125,Humberto Partridge,96,12,98,206
S3126,Lawrence Mcclure,70,80,4,154
S3127,Tamatha Glover,93,39,72,204
S3128,Harold Stevens,49,43,2,94
S3129,Steven Reeves,25,0,99,124
S3130,Wayne Deal,92,77,56,225
S3131,Art Ripper,47,52,30,129
S3132,John Dixon,51,16,13,80
S3133,Margaret Bondy,22,12,34,68
S3134,Suzanne Flowers,23,37,89,149
S3135,Bobbie Sims,57,25,24,106
S3136,Joyce Stacy,13,17,79,109
S3137,John Marinaccio,1,66,96,163
S3138,Terry Lee,11,30,6,47
S3139,Rosalie Mcmillan,44,2,34,80
S3140,Abe Fairbairn,33,98,27,158
S3141,Darlene Hearn,0,77,18,95
S3142,Mary Hawkins,54,40,45,139
S3143,Bobby Simpson,82,27,57,166
S3144,Lionel Snodgrass,58,24,69,151
S3145,Norman Richardson,55,4,87,146
S3146,Robert Gallagher,22,100,43,165
S3147,Bennie Brooker,47,52,41,140
S3148,Keith Matson,97,45,60,202
S3149,Ashley Moore,49,50,8,107
S3150,Ted Brown,55,37,69,161
S3151,Virginia Anderson,66,53,88,207
S3152,Gordon Andrews,49,66,44,159
S3153,Gloria Lowe,94,10,83,187
S3154,Lorraine Wallace,70,72,34,176
S3155,Zula Adams,20,44,85,149
S3156,Myrtle Llamas,13,7,79,99
S3157,Courtney Phillips,89,30,99,218
S3158,John Harding,56,31,0,87
S3159,William Herrera,46,42,58,146
S3160,Loretta Tyler,99,63,15,177
S3161,Edmund Kuehn,13,38,19,70
S3162,Daniel Shawver,73,32,80,185
S3163,Oscar Meyer,100,86,34,220
S3164,Daniel Escamilla,43,95,6,144
S3165,Jean Hines,11,37,49,97
S3166,Elizabeth Khan,22,78,13,113
S3167,Paul Sweeney,85,53,46,184
S3168,Barbara Marquez,93,51,90,234
S3169,Karen Narvaez,16,35,52,103
S3170,Robert Williams,21,71,36,128
S3171,Jorge Mitchell,42,85,22,149
S3172,Stephen Murphy,49,35,91,175
S3173,Charlena Trujillo,16,27,69,112
S3174,Tiffanie Harrison,50,20,90,160
S3175,Ann Ellis,82,62,79,223
S3176,Albert Cargile,8,33,100,141
S3177,Nicole Mullins,17,27,33,77
S3178,Michelle Mayoka,83,83,44,210
S3179,Lee Gambill,10,11,65,86
S3180,Bonnie Hopkins,37,59,49,145
S3181,Stephen Poulin,82,15,13,110
S3182,Robert Holland,89,90,72,251
S3183,John Austin,28,95,47,170
S3184,Delia Downer,6,21,0,27
S3185,Melanie Oneal,75,39,31,145
S3186,Catherine Werner,5,4,25,34
S3187,Eleanor Dameron,68,59,80,207
S3188,Gwendolyn Lilley,100,82,33,215
S3189,Noah Quincel,85,90,49,224
S3190,Alberto Grinder,81,73,9,163
S3191,Nancy Keith,72,80,98,250
S3192,Nancy Wal,26,17,44,87
S3193,Eric Connell,12,62,19,93
S3194,Vanessa Scaffidi,76,21,72,169
S3195,Daniel Parkerson,72,24,24,120
S3196,William Phillips,41,7,14,62
S3197,James Pipkin,92,70,85,247
S3198,Kelly Bradley,28,39,65,132
S3199,Heather Hooper,79,81,52,212
S3200,Gary Gonzales,16,29,16,61
S3201,Melanie Chester,66,59,17,142
S3202,Gerald Phillips,38,43,25,106
S3203,Staci Young,82,35,40,157
S3204,Mildred Henderson,5,28,49,82
S3205,Juan Towner,24,83,82,189
S3206,David Matty,11,58,77,146
S3207,Evon Harris,17,42,52,111
S3208,Matt Monahan,54,30,53,137
S3209,Donna Bowling,69,92,51,212
S3210,Nancy Hicks,12,57,97,166
S3211,Ralph Donovan,9,68,27,104
S3212,Gus Orman,62,78,59,199
S3213,Floyd Stiles,32,70,2,104
S3214,Andra Yeend,20,64,100,184
S3215,Pamela Santa,39,27,65,131
S3216,Walter Bloomquist,11,75,34,120
S3217,Willis Perkins,32,91,98,221
S3218,Teresa Sanderson,61,68,40,169
S3219,Josephine Ramos,74,52,61,187
S3220,Tina Kelly,1,95,79,175
S3221,Andrew Norman,86,13,88,187
S3222,Preston Fisher,62,61,31,154
S3223,Lisa Thomas,60,89,56,205
S3224,Jose Arnold,45,47,98,190
S3225,Vera Ritchie,96,27,5,128
S3226,Vicki Thomas,39,26,40,105
S3227,Shirly Love,19,77,26,122
S3228,Kenneth Robinson,5,39,15,59
S3229,Lisa Mory,20,69,82,171
S3230,David Vicini,60,80,97,237
S3231,Margaret Jones,87,93,26,206
S3232,Kelli Edwards,11,61,24,96
S3233,Kenneth Powell,71,12,80,163
S3234,Thomas Sughrue,67,85,71,223
S3235,John Jodha,98,90,12,200
S3236,John Jablonski,49,24,93,166
S3237,Dianna Davis,85,24,48,157
S3238,Jayme Chan,100,48,71,219
S3239,Eva Hall,22,40,86,148
S3240,Michael Hoffpauir,35,64,99,198
S3241,Irene Burgess,28,37,33,98
S3242,Jan Lee,28,44,42,114
S3243,Trevor Ehmann,60,26,12,98
S3244,Jason Canter,39,49,3,91
S3245,Kimberly Ward,61,9,19,89
S3246,Thomas Iman,65,94,62,221
S3247,Edward Wade,30,38,13,81
S3248,Billy Marshall,19,93,91,203
S3249,Catherine Hernandez,92,73,59,224
S3250,Howard Beard,50,45,64,159
S3251,Kristy Skowron,27,95,33,155
S3252,Idell Speck,91,48,96,235
S3253,Kevin Turnipseed,40,67,39,146
S3254,Ruth Mccann,5,0,53,58
S3255,Carrie Wright,38,74,57,169
S3256,Elias Wright,86,57,1,144
S3257,Gary Dinatale,27,58,23,108
S3258,Gary Osborne,90,54,84,228
S3259,Melanie Shaffer,28,92,59,179
S3260,Shawn Ramos,25,6,33,64
S3261,Charlie Sullivan,26,61,15,102
S3262,Lisa Sutton,85,56,37,178
S3263,Joseph Baird,6,74,13,93
S3264,Kari Owens,42,4,36,82
S3265,Lorenzo Rice,85,13,48,146
S3266,Stasia Frye,15,24,25,64
S3267,Michael Dill,96,15,14,125
S3268,Eleanor Mcwilliams,12,90,18,120
S3269,Richard Greenberg,89,93,67,249
S3270,Mike Eckhardt,2,23,80,105
S3271,Helen Daly,25,89,59,173
S3272,Edmond Andrus,86,11,51,148
S3273,Thomas Colon,18,4,43,65
S3274,Ione Fontenette,95,0,40,135
S3275,Tim Phillips,12,23,77,112
S3276,Carolyn Fowler,54,23,62,139
S3277,Miriam Zamora,57,97,79,233
S3278,Brenda Jaramillo,65,14,53,132
S3279,Harry Wilson,90,36,100,226
S3280,Kim Verhoeven,79,71,28,178
S3281,Steven Thorn,11,38,8,57
S3282,Calvin Sepulveda,77,56,52,185
S3283,Margaret Riebau,8,26,81,115
S3284,Tristan Wray,22,64,81,167
S3285,Elvira Horner,86,88,13,187
S3286,Timothy Sanchez,37,40,95,172
S3287,Roberta Smith,20,36,8,64
S3288,May Hartt,8,18,58,84
S3289,William Leingang,91,15,20,126
S3290,Muriel Dennison,44,58,88,190
S3291,Hazel Maney,25,72,43,140
S3292,Katie Montalvo,76,24,23,123
S3293,Joy Cass,98,31,1,130
S3294,Douglas Price,33,72,10,115
S3295,Marion Field,60,53,40,153
S3296,Gene Blethen,49,28,71,148
S3297,Katherine Owens,62,22,93,177
S3298,Laura Thorpe,74,43,77,194
S3299,Charmaine Simpon,54,28,58,140
S3300,Pamela Mitchell,15,22,39,76
S3301,Yolanda Vogel,73,80,14,167
S3302,Robert Moskovitz,3,11,54,68
S3303,Lorraine Davenport,90,9,94,193
S3304,Anthony Edwards,86,92,73,251
S3305,Peter Potter,68,13,24,105
S3306,Greg Duncan,80,76,60,216
S3307,Marcella Thammavongsa,47,93,40,180
S3308,Frances Carr,65,63,95,223
S3309,David Horr,92,28,55,175
S3310,Martha Myrick,23,58,77,158
S3311,Joshua Moore,38,75,29,142
S3312,Clifford Burgess,59,26,96,181
S3313,Norma Rowe,27,21,6,54
S3314,Martin Cross,36,79,40,155
S3315,Jack Watson,81,61,12,154
S3316,William Hancock,18,87,91,196
S3317,John Joachim,40,32,91,163
S3318,Claudia Brehm,74,96,61,231
S3319,Justin Kline,71,47,76,194
S3320,Lura Fruge,25,66,26,117
S3321,Roger Miller,27,21,40,88
S3322,Wilma Bowman,55,43,89,187
S3323,Michael Mcgowin,64,35,35,134
S3324,Tiffany Small,85,80,16,181
S3325,Joseph Jones,21,80,33,134
S3326,Jamie Sisk,20,25,55,100
S3327,Chu Morgan,4,84,54,142
S3328,Carole Turner,37,25,17,79
S3329,Karen Steffensmeier,76,89,79,244
S3330,Jamie Arnett,27,68,57,152
S3331,Emma Gerber,48,12,30,90
S3332,Cameron Clore,37,22,76,135
S3333,Beth Kinlaw,75,79,82,236
S3334,Andrew Josefy,100,47,54,201
S3335,Joanne Murch,46,96,6,148
S3336,Stephanie Knowles,59,14,52,125
S3337,Travis Laso,20,3,49,72
S3338,Patrick Sonoda,14,45,10,69
S3339,Mark Arnold,75,91,60,226
S3340,Marco Trimarchi,87,80,16,183
S3341,Fred Lopez,54,37,87,178
S3342,Emily Fiecke,94,41,58,193
S3343,Cecil Parkinson,68,86,25,179
S3344,Frank Miller,93,68,67,228
S3345,Sharon Lizotte,1,94,48,143
S3346,Mary Ozga,44,30,1,75
S3347,Karen Tobin,45,7,81,133
S3348,Coleen Sheppard,88,30,44,162
S3349,Lisa Struck,47,19,15,81
S3350,Michael Reilly,37,78,84,199
S3351,Ella Kiffer,45,16,23,84
S3352,Frederick Eshom,48,54,76,178
S3353,Eleanor Johnson,93,64,80,237
S3354,Cecil Lovelace,24,21,64,109
S3355,Chanell Orman,85,20,68,173
S3356,Kelly Mccall,48,79,59,186
S3357,Elizabeth Nix,24,40,32,96
S3358,Gail Goris,77,28,15,120
S3359,John Murray,93,82,86,261
S3360,Hettie Meredith,38,41,40,119
S3361,Willie Smith,70,56,70,196
S3362,Susie Rothschild,21,58,50,129
S3363,George Morales,8,6,100,114
S3364,Barbara Brown,85,68,60,213
S3365,Karen Hannah,34,36,68,138
S3366,Timothy Walker,78,96,73,247
S3367,Keri Ward,3,75,35,113
S3368,Edna Basque,5,22,31,58
S3369,Jennifer Colston,12,15,84,111
S3370,Lynne Parker,82,97,66,245
S3371,Claire Dykes,47,20,58,125
S3372,Benjamin Patrick,30,9,91,130
S3373,Michael Alexander,91,77,17,185
S3374,Joyce Ross,30,15,35,80
S3375,Marilyn Powers,39,69,96,204
S3376,Lolita Hardy,58,62,37,157
S3377,Johnnie Hartl,28,71,45,144
S3378,Stephen Gillespie,25,2,38,65
S3379,Michael Mann,99,15,70,184
S3380,Daniel Peterson,73,11,72,156
S3381,Gregory Hagadone,92,65,38,195
S3382,Sherie Mitchell,16,65,33,114
S3383,Sue Shibley,14,89,97,200
S3384,Robert Lloyd,92,33,36,161
S3385,Frederick Anderson,47,95,0,142
S3386,Sandra Alteri,93,17,82,192
S3387,Alicia Baldwin,21,2,98,121
S3388,Bob Burris,96,70,65,231
S3389,Helen Meissner,48,9,25,82
S3390,Patti Byers,66,68,26,160
S3391,Beatrice Brent,76,75,2,153
S3392,Charles Freeman,38,82,10,130
S3393,Wayne Bender,4,74,74,152
S3394,Debbie Wrubel,10,35,19,64
S3395,Russell Weldon,11,32,33,76
S3396,Shirley Alcott,15,72,79,166
S3397,Bessie Williams,84,11,24,119
S3398,David Grant,62,21,67,150
S3399,Patrick Flowers,62,36,1,99
S3400,Elizabeth Martin,59,54,63,176
S3401,Michael Lewallen,25,92,72,189
S3402,Lee Germain,10,21,75,106
S3403,Fannie Cambre,53,70,46,169
S3404,Nell Hinojosa,70,64,26,160
S3405,Lori Holmes,30,35,77,142
S3406,Daniel Hendricks,63,40,88,191
S3407,Thurman Wilson,48,53,56,157
S3408,Alison Hutchinson,33,90,12,135
S3409,Phil Ward,36,29,68,133
S3410,Floyd Bustos,79,65,1,145
S3411,William Thompson,25,7,99,131
S3412,Laura Lanham,99,44,100,243
S3413,Cindy Salis,54,71,47,172
S3414,Mary Dejardin,46,43,37,126
S3415,Katherine Burke,55,14,3,72
S3416,Rosalind Rester,29,20,53,102
S3417,Barbara Campoy,70,19,25,114
S3418,Jennifer Smalls,41,34,46,121
S3419,Sheila Degraffenreid,2,71,81,154
S3420,Curt Mcbee,82,56,49,187
S3421,Renee Reeb,100,91,42,233
S3422,Tasha Peevey,49,15,14,78
S3423,Teresa Kuziel,36,83,74,193
S3424,Laura Mathis,19,53,26,98
S3425,Pauline Andress,64,79,64,207
S3426,Melody Cox,83,42,76,201
S3427,Troy Lopinto,100,65,3,168
S3428,Sheila Neider,93,90,9,192
S3429,Timothy Gribbin,12,54,72,138
S3430,Patricia Bullock,54,53,49,156
S3431,Candy Mclean,65,7,58,130
S3432,William Lee,57,91,7,155
S3433,Michael Perez,48,16,92,156
S3434,Roy Hunt,7,17,76,100
S3435,Juan Mckinney,15,76,90,181
S3436,Patricia Mauldin,0,28,65,93
S3437,John Rutledge,88,79,16,183
S3438,Patricia Mckay,36,25,84,145
S3439,Andres Gilliland,60,44,72,176
S3440,Bobby Brown,93,99,59,251
S3441,Michael Andino,66,23,100,189
S3442,Dean Bradford,82,84,49,215
S3443,Scotty Brown,46,73,12,131
S3444,Johnnie Thomas,100,11,82,193
S3445,Keith Mcneal,0,99,21,120
S3446,Sue Negron,1,8,20,29
S3447,Frances Kohler,38,52,58,148
S3448,Ruby Ernst,74,78,41,193
S3449,Kenneth Doland,46,88,7,141
S3450,Kim Crilly,63,20,34,117
S3451,John Wilson,53,12,41,106
S3452,Sonia White,40,79,66,185
S3453,Shelly Rall,4,93,31,128
S3454,Kelly Nelson,93,25,33,151
S3455,Robert Pederson,25,11,60,96
S3456,Travis Tomopoulos,10,58,93,161
S3457,Lillian Frison,3,96,1,100
S3458,Gina Shafer,73,5,73,151
S3459,Chelsea Smith,96,46,5,147
S3460,Russell Allison,2,58,39,99
S3461,Pedro Mercer,61,78,90,229
S3462,Antonio Petty,99,43,44,186
S3463,Jillian Leone,6,6,81,93
S3464,Ellen Sampsell,29,45,43,117
S3465,John Sperling,52,58,10,120
S3466,Donna Adams,8,67,13,88
S3467,Ernest Downs,93,83,49,225
S3468,Cynthia Sanders,48,84,75,207
S3469,Lawrence Hall,88,18,37,143
S3470,Angel Hinson,9,30,51,90
S3471,Doris Briant,89,4,77,170
S3472,Teresa Montes,82,64,0,146
S3473,Terry Carualho,28,88,90,206
S3474,Joyce Ung,21,92,80,193
S3475,Lorie Garcia,81,60,4,145
S3476,Charles Cole,49,90,39,178
S3477,Ann Perez,48,92,14,154
S3478,Emily Wellman,26,51,75,152
S3479,Jeanette Montoya,22,37,66,125
S3480,Terry Lowers,52,61,51,164
S3481,Dorothy Hurt,58,65,66,189
S3482,Clair Leon,46,24,34,104
S3483,Marvin Hewitt,38,10,39,87
S3484,Bridgette Mclean,26,49,37,112
S3485,Tamika Crawley,74,72,87,233
S3486,Margaret Glass,15,31,46,92
S3487,Sylvia Hogan,4,9,36,49
S3488,John Mason,99,31,38,168
S3489,Jim Silveira,90,37,80,207
S3490,Bernice Goud,56,22,42,120
S3491,Kevin Campbell,58,60,20,138
S3492,Cierra Castro,90,85,16,191
S3493,Andrew Thomas,82,37,46,165
S3494,James Fletcher,97,28,86,211
S3495,Martha Robinson,17,9,87,113
S3496,James Jackson,76,93,35,204
S3497,Douglas Broadnax,46,11,77,134
S3498,Luis Faiella,36,6,62,104
S3499,Angela Medina,29,56,65,150
S3500,Anthony Skinner,69,74,77,220
S3501,Cynthia Escamilla,45,53,63,161
S3502,Don Conner,68,37,51,156
S3503,Latosha Riffe,44,27,85,156
S3504,Edward Watson,42,25,60,127
S3505,Joseph Stewart,45,97,4,146
S3506,Eva Bentley,100,89,53,242
S3507,Sylvia Craft,30,78,17,125
S3508,Don Judge,60,56,19,135
S3509,Michael Boykin,18,78,97,193
S3510,Brian Burton,58,25,17,100
S3511,Abraham Mckay,48,4,52,104
S3512,Edward Moore,37,92,22,151
S3513,Migdalia Lodge,12,96,1,109
S3514,Katherine Fuller,59,71,13,143
S3515,Kristopher Miller,36,41,51,128
S3516,Jeremy Hinkle,6,32,70,108
S3517,Henry Marroquin,16,20,67,103
S3518,Margaret Wyatt,86,49,21,156
S3519,Donn Mclaughlin,74,5,77,156
S3520,Zane Mahon,96,89,17,202
S3521,Corina Delligatti,5,15,62,82
S3522,Darlene Powell,10,33,86,129
S3523,Paul Johnson,43,63,92,198
S3524,Larry Reeser,52,90,87,229
S3525,Walter Greeson,9,73,100,182
S3526,Jeremy Bustad,40,34,41,115
S3527,Jeanette Haney,35,57,92,184
S3528,Rodney Wolfe,0,2,83,85
S3529,Sondra Uerkwitz,78,76,85,239
S3530,Reynaldo Rounds,10,71,79,160
S3531,Kristin Gardiner,23,13,32,68
S3532,Eva Griffith,64,46,97,207
S3533,Sallie Williams,59,23,0,82
S3534,Ethel Mcdonald,24,73,53,150
S3535,Bert Devoe,28,52,27,107
S3536,Joey Mesa,80,38,28,146
S3537,Robert Mayfield,82,35,54,171
S3538,Edward Rife,54,48,88,190
S3539,Jerry Wallace,54,3,15,72
S3540,Karen Hahn,91,26,13,130
S3541,Kenneth Parkinson,22,77,94,193
S3542,Van Baron,11,99,89,199
S3543,Louis Martin,79,40,92,211
S3544,Stephen Luna,22,22,44,88
S3545,Carol Phillips,83,78,96,257
S3546,David Dailey,90,67,36,193
S3547,Willie Johnson,93,36,74,203
S3548,Rebecca Lynn,55,84,11,150
S3549,Ronald Jiles,97,30,88,215
S3550,Renee Ferraro,10,63,59,132
S3551,Robert Schiano,82,49,77,208
S3552,Robert Pectol,25,31,1,57
S3553,Donovan Cortez,58,66,47,171
S3554,Derek Chism,18,69,61,148
S3555,Hanna Murley,43,52,90,185
S3556,Morgan Sheekey,30,1,66,97
S3557,Kelly Rasberry,100,84,49,233
S3558,Marta Singleton,87,24,67,178
S3559,Thomas Ogle,19,53,9,81
S3560,Alfred Jones,25,21,50,96
S3561,Brian Brunelle,63,35,20,118
S3562,Donald Jefferson,64,95,83,242
S3563,Gene Taylor,41,83,96,220
S3564,Leona Fricks,32,46,89,167
S3565,Walter Ray,51,1,7,59
S3566,Christine Rosenberg,47,74,22,143
S3567,Alfonso Helms,82,9,55,146
S3568,Erica Gleason,55,25,67,147
S3569,Pat Gill,23,17,95,135
S3570,Monique Favela,79,98,32,209
S3571,Patricia Prater,28,43,99,170
S3572,Jo Sherrill,95,64,5,164
S3573,Josephine Folsom,41,21,26,88
S3574,Eddie Barnes,69,89,34,192
S3575,Richard Kilker,73,16,61,150
S3576,Warren Good,30,35,8,73
S3577,Alycia Wilson,8,17,30,55
S3578,Jeanette Bickel,53,91,61,205
S3579,Barbara Roberts,10,36,23,69
S3580,Alissa Johnson,31,56,66,153
S3581,Jessica Bryant,85,26,98,209
S3582,Jacob James,39,34,33,106
S3583,Lillie Ogden,91,100,65,256
S3584,Tommy Young,30,4,57,91
S3585,Laurie Hoover,52,66,23,141
S3586,Claudia Kramer,29,19,91,139
S3587,Linda Gabrielsen,52,93,27,172
S3588,Mae Andrews,61,77,58,196
S3589,Jeffry Reed,93,70,67,230
S3590,John Worthy,89,68,65,222
S3591,Annette Armbruster,90,5,46,141
S3592,Mercedes Pesce,88,97,26,211
